"id","time","band","rx_sign","rx_lat","rx_lon","rx_loc","tx_sign","tx_lat","tx_lon","tx_loc","distance","azimuth","rx_azimuth","frequency","power","snr","drift","version","code"
3845085540,"2022-01-26 18:04:00",10,"N2ADV",43.021,-75.625,"FN23ea","KR9T",42.229,-87.792,"EN62cf",998,81,269,10140296,3,-20,0,"2.5.4",1
3845085816,"2022-01-26 18:04:00",10,"WD4ELG",36.188,-79.875,"FM06be","KR9T",42.229,-87.792,"EN62cf",957,132,317,10140281,3,-25,0,"2.5.0",1
3845086999,"2022-01-26 18:04:00",10,"WZ7I",40.438,-75.125,"FN20kk","KR9T",42.229,-87.792,"EN62cf",1075,96,284,10140220,3,-28,0,"CWSL_DIGI",1
3845087340,"2022-01-26 18:04:00",10,"KD2OM",42.979,-77.458,"FN12gx","KR9T",42.229,-87.792,"EN62cf",849,81,267,10140281,3,-22,0,"WD_2.10k",1
3845087643,"2022-01-26 18:04:00",10,"N2HQI",43.021,-76.458,"FN13sa","KR9T",42.229,-87.792,"EN62cf",931,81,268,10140306,3,-25,0,"",1
3845087786,"2022-01-26 18:04:00",10,"KX4O",38.646,-77.792,"FM18cp","KR9T",42.229,-87.792,"EN62cf",935,112,298,10140284,3,-24,0,"WD_2.10k",1
3845089545,"2022-01-26 18:06:00",10,"N2ADV",43.021,-75.625,"FN23ea","KR9T",42.271,-87.708,"EN62dg",991,81,269,10140296,13,-25,0,"2.5.4",1
3845090352,"2022-01-26 18:06:00",10,"WD4ELG",36.188,-79.875,"FM06be","KR9T",42.271,-87.708,"EN62dg",955,133,317,10140281,13,-23,0,"2.5.0",1
3845090867,"2022-01-26 18:06:00",10,"N6GN/K",40.604,-105.208,"DN70jo","KR9T",42.271,-87.708,"EN62dg",1468,269,76,10140282,13,-25,0,"WD_2.10k",1
3845092209,"2022-01-26 18:06:00",10,"KD2OM",42.979,-77.458,"FN12gx","KR9T",42.271,-87.708,"EN62dg",842,81,268,10140281,13,-25,0,"WD_2.10k",1
3845092629,"2022-01-26 18:06:00",10,"KX4O",38.646,-77.792,"FM18cp","KR9T",42.271,-87.708,"EN62dg",930,112,298,10140284,13,-23,0,"WD_2.10k",1
3845111277,"2022-01-26 18:14:00",14,"W1JV",42.563,-70.875,"FN42nn","KR9T",42.271,-87.708,"EN62dg",1380,83,274,14097026,3,-22,0,"2.2.156",1
3845134766,"2022-01-26 18:14:00",14,"AI6VN/KH6",20.979,-156.542,"BL10rx","KR9T",42.271,-87.625,"EN62eg",6750,273,52,14097012,3,-24,0,"WD_3.0a",1
3845111551,"2022-01-26 18:14:00",14,"KD2LZI",42.813,-74.208,"FN22vt","KR9T",42.271,-87.708,"EN62dg",1106,82,271,14097206,3,-12,0,"",1
3845111592,"2022-01-26 18:14:00",14,"K4COD",33.104,-84.458,"EM73sc","KR9T",42.271,-87.708,"EN62dg",1058,163,345,14097012,3,-21,0,"2.1.2",1
3845111730,"2022-01-26 18:14:00",14,"NU1T",42.479,-71.042,"FN42","KR9T",42.271,-87.708,"EN62dg",1367,83,274,14097013,3,-14,0,"2.2.158",1
3845111824,"2022-01-26 18:14:00",14,"N8OWY",41.938,-87.708,"EN61dw","KR9T",42.271,-87.708,"EN62dg",37,180,0,14097016,3,-19,0,"2.1.2",1
3845111844,"2022-01-26 18:14:00",14,"WD0E",39.521,-104.625,"DM79qm","KR9T",42.271,-87.708,"EN62dg",1452,264,72,14097019,3,-7,0,"2.1.2",1
3845111887,"2022-01-26 18:14:00",14,"WY1U",41.479,-72.875,"FN31nl","KR9T",42.271,-87.708,"EN62dg",1230,89,279,14097012,3,-19,0,"2.0.0",1
3845112136,"2022-01-26 18:14:00",14,"KI5CEA",38.354,-104.708,"DM78pi","KR9T",42.271,-87.708,"EN62dg",1503,259,67,14097014,3,-20,-1,"2.5.4",1
3845112423,"2022-01-26 18:14:00",14,"K5XL",32.646,-97.125,"EM12kp","KR9T",42.271,-87.708,"EN62dg",1353,221,35,14097012,3,-3,0,"2.5.1",1
3845112450,"2022-01-26 18:14:00",14,"KK9H",42.271,-87.708,"EN62dg","KR9T",42.271,-87.708,"EN62dg",59,67,0,14097011,3,10,0,"2.3.1",1
3845112558,"2022-01-26 18:14:00",14,"KN4NBI",36.813,-76.125,"FM16wt","KR9T",42.271,-87.708,"EN62dg",1162,118,305,14097023,3,-29,0,"2.1.0",1
3845112706,"2022-01-26 18:14:00",14,"WB8SCG",36.896,-76.625,"FM16qv","KR9T",42.271,-87.708,"EN62dg",1121,119,305,14097011,3,-19,0,"2.5.0",1
3845111292,"2022-01-26 18:14:00",14,"AA6DY",42.188,-87.792,"EN62ce","KR9T",42.271,-87.708,"EN62dg",12,217,36,14097015,3,-1,0,"2.1.0",1
3845112961,"2022-01-26 18:14:00",14,"W5CSR",31.188,-89.625,"EM51ee","KR9T",42.271,-87.708,"EN62dg",1244,188,7,14097018,3,-18,0,"2.3.1",1
3845113022,"2022-01-26 18:14:00",14,"KE7A",32.979,-97.125,"EM12kx","KR9T",42.271,-87.708,"EN62dg",1323,222,35,14097012,3,-12,0,"2.5.4",1
3845113098,"2022-01-26 18:14:00",14,"N6GN/K",40.604,-105.208,"DN70jo","KR9T",42.271,-87.708,"EN62dg",1468,269,76,14097012,3,-7,0,"WD_2.10k",1
3845113791,"2022-01-26 18:14:00",14,"WA2TP",40.854,-73.042,"FN30lu","KR9T",42.271,-87.708,"EN62dg",1229,92,282,14097013,3,-10,0,"WD_2.10k",1
3845113801,"2022-01-26 18:14:00",14,"AG7YP",45.646,-111.042,"DN45lp","KR9T",42.271,-87.708,"EN62dg",1898,289,93,14097008,3,-27,1,"WD_2.10k",1
3845114566,"2022-01-26 18:14:00",14,"KPH",38.104,-122.958,"CM88mc","KR9T",42.271,-87.708,"EN62dg",3008,273,69,14097012,3,-19,0,"WD_2.10k",1
3845114769,"2022-01-26 18:14:00",14,"KA7OEI-1",41.604,-112.292,"DN31uo","KR9T",42.271,-87.708,"EN62dg",2028,276,79,14097022,3,-12,0,"WD_2.10k",1
3845114897,"2022-01-26 18:14:00",14,"N2HQI",43.021,-76.458,"FN13sa","KR9T",42.271,-87.708,"EN62dg",923,81,268,14097046,3,-27,0,"WD_2.10k",1
3845114929,"2022-01-26 18:14:00",14,"EA8BFK",28.604,-13.875,"IL38bo","KR9T",42.271,-87.708,"EN62dg",6650,77,304,14097018,3,-23,0,"WD_2.10k",1
3845114984,"2022-01-26 18:14:00",14,"WZ7I",40.438,-75.125,"FN20kk","KR9T",42.271,-87.708,"EN62dg",1069,97,285,14096994,3,-27,0,"CWSL_DIGI",1
3845115436,"2022-01-26 18:14:00",14,"KB9AMG",42.979,-88.375,"EN52tx","KR9T",42.271,-87.708,"EN62dg",96,326,145,14097013,3,-15,0,"1.6.1-deve",1
3845115727,"2022-01-26 18:14:00",14,"KM3T",42.813,-71.625,"FN42et","KR9T",42.271,-87.708,"EN62dg",1317,82,272,14097004,3,-3,0,"CWSL_DIGI",1
3845112891,"2022-01-26 18:14:00",14,"N1PCE",44.354,-71.625,"FN44ei","KR9T",42.271,-87.708,"EN62dg",1319,74,265,14097045,3,-21,1,"2.4.0",1
3845115837,"2022-01-26 18:16:00",14,"W1JV",42.563,-70.875,"FN42nn","KR9T",42.271,-87.625,"EN62eg",1373,83,274,14097026,30,-23,0,"2.2.156",1
3845115910,"2022-01-26 18:16:00",14,"WD0E",39.521,-104.625,"DM79qm","KR9T",42.271,-87.625,"EN62eg",1459,264,72,14097020,30,-13,0,"2.1.2",1
3845115980,"2022-01-26 18:16:00",14,"KN4NBI",36.813,-76.125,"FM16wt","KR9T",42.271,-87.625,"EN62eg",1156,118,305,14097023,30,-27,0,"2.1.0",1
3845116144,"2022-01-26 18:16:00",14,"KK9H",42.271,-87.625,"EN62eg","KR9T",42.271,-87.625,"EN62eg",53,64,0,14097011,30,11,0,"2.3.1",1
3845116579,"2022-01-26 18:16:00",14,"W5CSR",31.188,-89.625,"EM51ee","KR9T",42.271,-87.625,"EN62eg",1245,189,7,14097018,30,-16,0,"2.3.1",1
3845116739,"2022-01-26 18:16:00",14,"WY1U",41.479,-72.875,"FN31nl","KR9T",42.271,-87.625,"EN62eg",1223,89,279,14097012,30,-18,0,"2.0.0",1
3845116948,"2022-01-26 18:16:00",14,"KI5CEA",38.354,-104.708,"DM78pi","KR9T",42.271,-87.625,"EN62eg",1510,259,67,14097013,30,-19,0,"2.5.4",1
3845117077,"2022-01-26 18:16:00",14,"K4COD",33.104,-84.458,"EM73sc","KR9T",42.271,-87.625,"EN62eg",1056,164,345,14097013,30,-20,0,"2.1.2",1
3845117151,"2022-01-26 18:16:00",14,"AA6DY",42.188,-87.792,"EN62ce","KR9T",42.271,-87.625,"EN62eg",17,236,56,14097016,30,-2,0,"2.1.0",1
3845117253,"2022-01-26 18:16:00",14,"N8OWY",41.938,-87.708,"EN61dw","KR9T",42.271,-87.625,"EN62eg",38,191,10,14097017,30,-18,0,"2.1.2",1
3845117528,"2022-01-26 18:16:00",14,"K5XL",32.646,-97.125,"EM12kp","KR9T",42.271,-87.625,"EN62eg",1358,221,35,14097012,30,-7,0,"2.5.1",1
3845117802,"2022-01-26 18:16:00",14,"WA2TP",40.854,-73.042,"FN30lu","KR9T",42.271,-87.625,"EN62eg",1222,93,282,14097013,30,-7,0,"WD_2.10k",1
3845120655,"2022-01-26 18:16:00",14,"KM3T",42.813,-71.625,"FN42et","KR9T",42.271,-87.625,"EN62eg",1310,82,272,14097004,30,-9,0,"CWSL_DIGI",1
3845118308,"2022-01-26 18:16:00",14,"AG7YP",45.646,-111.042,"DN45lp","KR9T",42.271,-87.625,"EN62eg",1904,289,92,14097008,30,-27,0,"WD_2.10k",1
3845118806,"2022-01-26 18:16:00",14,"N1PCE",44.354,-71.625,"FN44ei","KR9T",42.271,-87.625,"EN62eg",1313,74,265,14097045,30,-27,0,"2.4.0",1
3845118866,"2022-01-26 18:16:00",14,"N2HQI",43.021,-76.458,"FN13sa","KR9T",42.271,-87.625,"EN62eg",916,81,268,14097046,30,-21,0,"WD_2.10k",1
3845119159,"2022-01-26 18:16:00",14,"W1BW-1",41.229,-70.125,"FN41wf","KR9T",42.271,-87.625,"EN62eg",1454,89,280,14097018,30,-17,0,"",1
3845119629,"2022-01-26 18:16:00",14,"KPH",38.104,-122.958,"CM88mc","KR9T",42.271,-87.625,"EN62eg",3015,273,69,14097012,30,-17,0,"WD_2.10k",1
3845119672,"2022-01-26 18:16:00",14,"WZ7I",40.438,-75.125,"FN20kk","KR9T",42.271,-87.625,"EN62eg",1062,97,285,14096994,30,-20,0,"CWSL_DIGI",1
3845119759,"2022-01-26 18:16:00",14,"EA8BFK",28.604,-13.875,"IL38bo","KR9T",42.271,-87.625,"EN62eg",6644,77,304,14097018,30,-19,0,"WD_2.10k",1
3845120048,"2022-01-26 18:16:00",14,"KB9AMG",42.979,-88.375,"EN52tx","KR9T",42.271,-87.625,"EN62eg",100,322,141,14097013,30,-13,0,"1.6.1-deve",1
3845120442,"2022-01-26 18:16:00",14,"VE4KRK",49.854,-97.458,"EN19gu","KR9T",42.271,-87.625,"EN62eg",1132,321,134,14097014,30,-17,0,"1.3 Kiwi",1
3845120618,"2022-01-26 18:16:00",14,"W2GNN",40.313,-74.625,"FN20qh","KR9T",42.271,-87.625,"EN62eg",1107,97,285,14097054,30,-22,0,"",1
3845118307,"2022-01-26 18:16:00",14,"N6GN/K",40.604,-105.208,"DN70jo","KR9T",42.271,-87.625,"EN62eg",1475,269,77,14097012,30,-7,0,"WD_2.10k",1
3845165232,"2022-01-26 18:34:00",10,"WD4ELG",36.188,-79.875,"FM06be","KR9T",42.271,-87.625,"EN62eg",950,133,317,10140168,7,-12,0,"2.5.0",1
3845165784,"2022-01-26 18:34:00",10,"AL7DS",41.563,-87.875,"EN61bn","KR9T",42.271,-87.625,"EN62eg",81,195,14,10140162,7,-24,0,"2.3.0",1
3845166526,"2022-01-26 18:34:00",10,"N6GN/K",40.604,-105.208,"DN70jo","KR9T",42.271,-87.625,"EN62eg",1475,269,77,10140169,7,-27,0,"WD_2.10k",1
3845166996,"2022-01-26 18:34:00",10,"KX4O",38.646,-77.792,"FM18cp","KR9T",42.271,-87.625,"EN62eg",924,113,298,10140171,7,-24,0,"WD_2.10k",1
3845168885,"2022-01-26 18:36:00",10,"WD4ELG",36.188,-79.875,"FM06be","KR9T",42.271,-87.542,"EN62fg",945,133,318,10140168,3,-26,0,"2.5.0",1
3845168920,"2022-01-26 18:36:00",10,"N2ADV",43.021,-75.625,"FN23ea","KR9T",42.271,-87.542,"EN62fg",977,81,269,10140183,3,-22,0,"2.5.4",1
3845170848,"2022-01-26 18:36:00",10,"N6GN/K",40.604,-105.208,"DN70jo","KR9T",42.271,-87.542,"EN62fg",1482,269,77,10140169,3,-28,0,"WD_2.10k",1
3845170882,"2022-01-26 18:36:00",10,"WZ7I",40.438,-75.125,"FN20kk","KR9T",42.271,-87.542,"EN62fg",1055,97,285,10140108,3,-25,0,"CWSL_DIGI",1
3845171803,"2022-01-26 18:36:00",10,"KX4O",38.646,-77.792,"FM18cp","KR9T",42.271,-87.542,"EN62fg",917,113,299,10140172,3,-24,-1,"WD_2.10k",1
3845181237,"2022-01-26 18:36:00",10,"N2HQI",43.021,-76.458,"FN13sa","KR9T",42.271,-87.542,"EN62fg",910,81,268,10140193,3,-26,0,"",1
3845189569,"2022-01-26 18:44:00",14,"K4JOP",32.604,-85.458,"EM72go","KR9T",42.271,-87.542,"EN62fg",1090,170,350,14097150,7,-20,0,"2.5.4",1
3845214517,"2022-01-26 18:44:00",14,"AI6VN/KH6",20.979,-156.542,"BL10rx","KR9T",42.229,-87.458,"EN62gf",6764,273,52,14097135,7,-21,0,"WD_3.0a",1
3845189632,"2022-01-26 18:44:00",14,"N8OWY",41.938,-87.708,"EN61dw","KR9T",42.271,-87.542,"EN62fg",40,200,20,14097138,7,-9,0,"2.1.2",1
3845189893,"2022-01-26 18:44:00",14,"W5XTT",30.521,-96.125,"EM10wm","KR9T",42.271,-87.542,"EN62fg",1514,213,27,14097135,7,-12,0,"2.1.2",1
3845190023,"2022-01-26 18:44:00",14,"NU1T",42.479,-71.042,"FN42","KR9T",42.271,-87.542,"EN62fg",1353,83,274,14097136,7,-23,0,"2.2.158",1
3845190396,"2022-01-26 18:44:00",14,"KI5CEA",38.354,-104.708,"DM78pi","KR9T",42.271,-87.542,"EN62fg",1516,259,67,14097135,7,-21,0,"2.5.4",1
3845190409,"2022-01-26 18:44:00",14,"WD0E",39.521,-104.625,"DM79qm","KR9T",42.271,-87.542,"EN62fg",1465,264,72,14097141,7,-14,0,"2.1.2",1
3845190503,"2022-01-26 18:44:00",14,"N2NOM",42.271,-75.875,"FN22bg","KR9T",42.271,-87.542,"EN62fg",959,86,273,14097140,7,-3,0,"2.5.4",1
3845190541,"2022-01-26 18:44:00",14,"W4ERJ",33.563,-81.708,"EM93dn","KR9T",42.271,-87.542,"EN62fg",1095,150,333,14097159,7,-20,0,"2.2.1",1
3845190654,"2022-01-26 18:44:00",14,"AA6DY",42.188,-87.792,"EN62ce","KR9T",42.271,-87.542,"EN62fg",23,246,65,14097137,7,5,0,"2.1.0",1
3845190791,"2022-01-26 18:44:00",14,"W5CSR",31.188,-89.625,"EM51ee","KR9T",42.271,-87.542,"EN62fg",1246,189,7,14097140,7,-10,-1,"2.3.1",1
3845191008,"2022-01-26 18:44:00",14,"KB9LM",42.188,-87.792,"EN62ce","KR9T",42.271,-87.542,"EN62fg",23,246,65,14097135,7,5,0,"2.3.0",1
3845189625,"2022-01-26 18:44:00",14,"KK9H",42.271,-87.542,"EN62fg","KR9T",42.271,-87.542,"EN62fg",47,60,0,14097133,7,10,0,"2.3.1",1
3845191341,"2022-01-26 18:44:00",14,"K4IQJ",32.563,-85.458,"EM72gn","KR9T",42.271,-87.542,"EN62fg",1095,170,350,14097138,7,-12,-3,"2.2.2",1
3845191491,"2022-01-26 18:44:00",14,"WA2TP",40.854,-73.042,"FN30lu","KR9T",42.271,-87.542,"EN62fg",1215,93,282,14097135,7,-4,0,"WD_2.10k",1
3845191649,"2022-01-26 18:44:00",14,"N6GN/K",40.604,-105.208,"DN70jo","KR9T",42.271,-87.542,"EN62fg",1482,269,77,14097134,7,-6,0,"WD_2.10k",1
3845191679,"2022-01-26 18:44:00",14,"WB8SCG",36.896,-76.625,"FM16qv","KR9T",42.271,-87.542,"EN62fg",1109,119,305,14097133,7,-14,0,"2.5.0",1
3845191778,"2022-01-26 18:44:00",14,"N1PCE",44.354,-71.625,"FN44ei","KR9T",42.271,-87.542,"EN62fg",1306,74,265,14097164,7,-22,0,"2.4.0",1
3845192132,"2022-01-26 18:44:00",14,"W1BW-1",41.229,-70.125,"FN41wf","KR9T",42.271,-87.542,"EN62fg",1447,89,280,14097140,7,-24,0,"",1
3845192957,"2022-01-26 18:44:00",14,"KPH",38.104,-122.958,"CM88mc","KR9T",42.271,-87.542,"EN62fg",3022,273,69,14097133,7,-19,0,"WD_2.10k",1
3845193171,"2022-01-26 18:44:00",14,"KA7OEI-1",41.604,-112.292,"DN31uo","KR9T",42.271,-87.542,"EN62fg",2041,276,79,14097132,7,-4,0,"WD_2.10k",1
3845193225,"2022-01-26 18:44:00",14,"ND7M",36.229,-116.042,"DM16xf","KR9T",42.271,-87.542,"EN62fg",2531,264,65,14097136,7,-24,0,"WD_2.10k",1
3845193230,"2022-01-26 18:44:00",14,"EA8BFK",28.604,-13.875,"IL38bo","KR9T",42.271,-87.542,"EN62fg",6637,77,304,14097139,7,-22,0,"WD_2.10k",1
3845193460,"2022-01-26 18:44:00",14,"KB9AMG",42.979,-88.375,"EN52tx","KR9T",42.271,-87.542,"EN62fg",104,319,138,14097135,7,-9,0,"1.6.1-deve",1
3845193567,"2022-01-26 18:44:00",14,"KM3T",42.813,-71.625,"FN42et","KR9T",42.271,-87.542,"EN62fg",1303,82,272,14097126,7,-14,0,"CWSL_DIGI",1
3845194125,"2022-01-26 18:44:00",14,"W2GNN",40.313,-74.625,"FN20qh","KR9T",42.271,-87.542,"EN62fg",1100,97,285,14097177,7,-18,0,"",1
3845204247,"2022-01-26 18:44:00",14,"DM07SWL",37.479,-119.042,"DM07","KR9T",42.229,-87.458,"EN62gf",2731,269,68,14097139,7,-21,0,"SparkSDR",1
3845191200,"2022-01-26 18:44:00",14,"K5XL",32.646,-97.125,"EM12kp","KR9T",42.271,-87.542,"EN62fg",1362,221,35,14097134,7,-5,0,"2.5.1",1
3845194308,"2022-01-26 18:46:00",14,"W1JV",42.563,-70.875,"FN42nn","KR9T",42.229,-87.458,"EN62gf",1360,83,274,14097150,20,-22,0,"2.2.156",1
3845194682,"2022-01-26 18:46:00",14,"K4JOP",32.604,-85.458,"EM72go","KR9T",42.229,-87.458,"EN62gf",1085,170,351,14097149,20,-14,0,"2.5.4",1
3845194725,"2022-01-26 18:46:00",14,"WY1U",41.479,-72.875,"FN31nl","KR9T",42.229,-87.458,"EN62gf",1209,89,278,14097134,20,-21,0,"2.0.0",1
3845194892,"2022-01-26 18:46:00",14,"N8OWY",41.938,-87.708,"EN61dw","KR9T",42.229,-87.458,"EN62gf",38,213,32,14097139,20,-10,0,"2.1.2",1
3845195422,"2022-01-26 18:46:00",14,"KI5CEA",38.354,-104.708,"DM78pi","KR9T",42.229,-87.458,"EN62gf",1522,259,68,14097135,20,-21,0,"2.5.4",1
3845195496,"2022-01-26 18:46:00",14,"KB9LM",42.188,-87.792,"EN62ce","KR9T",42.229,-87.458,"EN62gf",28,261,80,14097135,20,4,0,"2.3.0",1
3845195576,"2022-01-26 18:46:00",14,"W4ERJ",33.563,-81.708,"EM93dn","KR9T",42.229,-87.458,"EN62gf",1087,151,334,14097159,20,-17,0,"2.2.1",1
3845195774,"2022-01-26 18:46:00",14,"KK9H",42.229,-87.458,"EN62gf","KR9T",42.229,-87.458,"EN62gf",44,51,0,14097133,20,10,0,"2.3.1",1
3845195784,"2022-01-26 18:46:00",14,"W5CSR",31.188,-89.625,"EM51ee","KR9T",42.229,-87.458,"EN62gf",1243,190,8,14097140,20,-13,0,"2.3.1",1
3845218957,"2022-01-26 18:46:00",14,"AI6VN/KH6",20.979,-156.542,"BL10rx","KR9T",42.229,-87.458,"EN62gf",6764,273,52,14097135,20,-24,0,"WD_3.0a",1
3845196604,"2022-01-26 18:46:00",14,"K4IQJ",32.563,-85.458,"EM72gn","KR9T",42.229,-87.458,"EN62gf",1089,170,351,14097137,20,-13,0,"2.2.2",1
3845196746,"2022-01-26 18:46:00",14,"WA2TP",40.854,-73.042,"FN30lu","KR9T",42.229,-87.458,"EN62gf",1208,92,282,14097135,20,-5,0,"WD_2.10k",1
3845196831,"2022-01-26 18:46:00",14,"N6GN/K",40.604,-105.208,"DN70jo","KR9T",42.229,-87.458,"EN62gf",1488,269,77,14097133,20,-3,-1,"WD_2.10k",1
3845197571,"2022-01-26 18:46:00",14,"AA6DY",42.188,-87.792,"EN62ce","KR9T",42.229,-87.458,"EN62gf",28,261,80,14097137,20,3,0,"2.1.0",1
3845198185,"2022-01-26 18:46:00",14,"N1PCE",44.354,-71.625,"FN44ei","KR9T",42.229,-87.458,"EN62gf",1301,74,265,14097163,20,-22,-1,"2.4.0",1
3845198659,"2022-01-26 18:46:00",14,"KPH",38.104,-122.958,"CM88mc","KR9T",42.229,-87.458,"EN62gf",3029,273,69,14097134,20,-16,0,"WD_2.10k",1
3845198824,"2022-01-26 18:46:00",14,"KM3T",42.813,-71.625,"FN42et","KR9T",42.229,-87.458,"EN62gf",1297,82,272,14097126,20,-12,0,"CWSL_DIGI",1
3845199611,"2022-01-26 18:46:00",14,"KB9AMG",42.979,-88.375,"EN52tx","KR9T",42.229,-87.458,"EN62gf",112,318,137,14097135,20,-11,0,"1.6.1-deve",1
3845199646,"2022-01-26 18:46:00",14,"W3LLA",40.563,-105.042,"DN70ln","KR9T",42.229,-87.458,"EN62gf",1476,269,77,14097136,20,-18,0,"1.3 Kiwi",1
3845196212,"2022-01-26 18:46:00",14,"N2NOM",42.271,-75.875,"FN22bg","KR9T",42.229,-87.458,"EN62gf",953,86,273,14097140,20,-6,-3,"2.5.4",1
3845242080,"2022-01-26 19:04:00",10,"N2ADV",43.021,-75.625,"FN23ea","KR9T",42.229,-87.458,"EN62gf",971,81,268,10140158,10,-14,0,"2.5.4",1
3845242721,"2022-01-26 19:04:00",10,"N2NOM",42.271,-75.875,"FN22bg","KR9T",42.229,-87.458,"EN62gf",953,86,273,10140146,10,-15,0,"2.5.4",1
3845243591,"2022-01-26 19:04:00",10,"N6GN/K",40.604,-105.208,"DN70jo","KR9T",42.229,-87.458,"EN62gf",1488,269,77,10140144,10,-28,0,"WD_2.10k",1
3845244004,"2022-01-26 19:04:00",10,"KD2OM",42.979,-77.458,"FN12gx","KR9T",42.229,-87.458,"EN62gf",822,81,267,10140149,10,-17,0,"WD_2.10k",1
3845245601,"2022-01-26 19:06:00",10,"WD4ELG",36.188,-79.875,"FM06be","KR9T",42.188,-87.292,"EN62ie",923,134,318,10140143,3,-23,0,"2.5.0",1
3845247388,"2022-01-26 19:06:00",10,"N2NOM",42.271,-75.875,"FN22bg","KR9T",42.188,-87.292,"EN62ie",939,86,273,10140147,3,-22,0,"2.5.4",1
3845247608,"2022-01-26 19:06:00",10,"AL7DS",41.563,-87.875,"EN61bn","KR9T",42.188,-87.292,"EN62ie",85,215,34,10140138,3,-25,0,"2.3.0",1
3845249394,"2022-01-26 19:06:00",10,"KD2OM",42.979,-77.458,"FN12gx","KR9T",42.188,-87.292,"EN62ie",809,80,267,10140150,3,-25,0,"WD_2.10k",1
3845265717,"2022-01-26 19:14:00",14,"W1JV",42.563,-70.875,"FN42nn","KR9T",42.188,-87.292,"EN62ie",1347,83,273,14097194,10,-22,0,"2.2.156",1
3845287395,"2022-01-26 19:14:00",14,"AI6VN/KH6",20.979,-156.542,"BL10rx","KR9T",42.146,-87.208,"EN62jd",6785,273,52,14097181,10,-23,0,"WD_3.0a",1
3845266057,"2022-01-26 19:14:00",14,"KI5CEA",38.354,-104.708,"DM78pi","KR9T",42.188,-87.292,"EN62ie",1535,260,68,14097182,10,-19,-1,"2.5.4",1
3845266215,"2022-01-26 19:14:00",14,"WB8SCG",36.896,-76.625,"FM16qv","KR9T",42.188,-87.292,"EN62ie",1086,119,306,14097179,10,-23,0,"2.5.0",1
3845266328,"2022-01-26 19:14:00",14,"KB9LM",42.188,-87.792,"EN62ce","KR9T",42.188,-87.292,"EN62ie",41,270,89,14097181,10,-8,0,"2.3.0",1
3845266605,"2022-01-26 19:14:00",14,"AA6DY",42.188,-87.792,"EN62ce","KR9T",42.188,-87.292,"EN62ie",41,270,89,14097183,10,-6,0,"2.1.0",1
3845266945,"2022-01-26 19:14:00",14,"WY1U",41.479,-72.875,"FN31nl","KR9T",42.188,-87.292,"EN62ie",1196,89,278,14097180,10,-15,0,"2.0.0",1
3845266956,"2022-01-26 19:14:00",14,"KD9KHZ",43.021,-88.125,"EN53wa","KR9T",42.188,-87.292,"EN62ie",115,324,143,14097094,10,-14,0,"1.3 Kiwi",1
3845267011,"2022-01-26 19:14:00",14,"WD0E",39.521,-104.625,"DM79qm","KR9T",42.188,-87.292,"EN62ie",1485,264,72,14097189,10,-14,0,"2.1.2",1
3845267057,"2022-01-26 19:14:00",14,"KN4NBI",36.813,-76.125,"FM16wt","KR9T",42.188,-87.292,"EN62ie",1128,118,305,14097192,10,-23,0,"2.1.0",1
3845267125,"2022-01-26 19:14:00",14,"N8OWY",41.938,-87.708,"EN61dw","KR9T",42.188,-87.292,"EN62ie",44,231,50,14097184,10,-10,0,"2.1.2",1
3845267140,"2022-01-26 19:14:00",14,"W5CSR",31.188,-89.625,"EM51ee","KR9T",42.188,-87.292,"EN62ie",1241,190,8,14097186,10,-3,0,"2.3.1",1
3845267321,"2022-01-26 19:14:00",14,"K4IQJ",32.563,-85.458,"EM72gn","KR9T",42.188,-87.292,"EN62ie",1082,171,351,14097183,10,-31,-1,"2.2.2",1
3845267515,"2022-01-26 19:14:00",14,"W4ERJ",33.563,-81.708,"EM93dn","KR9T",42.188,-87.292,"EN62ie",1076,151,334,14097205,10,-17,0,"2.2.1",1
3845267640,"2022-01-26 19:14:00",14,"N1PCE",44.354,-71.625,"FN44ei","KR9T",42.188,-87.292,"EN62ie",1289,74,264,14097210,10,-22,0,"2.4.0",1
3845265835,"2022-01-26 19:14:00",14,"KK9H",42.188,-87.292,"EN62ie","KR9T",42.188,-87.292,"EN62ie",38,32,0,14097179,10,-32,0,"2.3.1",1
3845267836,"2022-01-26 19:14:00",14,"KK7AMW",47.521,-122.042,"CN87xm","KR9T",42.188,-87.292,"EN62ie",2778,294,89,14097095,10,-21,0,"WD_2.10k",1
3845267988,"2022-01-26 19:14:00",14,"VE5GRA",53.271,-110.042,"DO43xg","KR9T",42.188,-87.292,"EN62ie",2086,314,117,14097189,10,-32,0,"2.5.4",1
3845268009,"2022-01-26 19:14:00",14,"KPH/N",38.104,-122.958,"CM88mc","KR9T",42.188,-87.292,"EN62ie",3043,273,70,14097181,10,-33,0,"",1
3845268255,"2022-01-26 19:14:00",14,"AB1YX",43.896,-69.958,"FN53av","KR9T",42.188,-87.292,"EN62ie",1419,76,268,14097198,10,-21,0,"0.2r_wsprd",1
3845268267,"2022-01-26 19:14:00",14,"WA2TP",40.854,-73.042,"FN30lu","KR9T",42.188,-87.292,"EN62ie",1194,92,281,14097181,10,-8,0,"WD_2.10k",1
3845268390,"2022-01-26 19:14:00",14,"W1BW-1",41.229,-70.125,"FN41wf","KR9T",42.188,-87.292,"EN62ie",1427,89,279,14097186,10,-21,0,"",1
